disease_id,symptom_name
二尖瓣关闭不全,下肢水肿
二尖瓣关闭不全,端坐呼吸
二尖瓣脱垂综合征,二尖瓣脱垂
二尖瓣脱垂综合征,心搏漏跳
二尖瓣环钙化,收缩期杂音
二尖瓣环钙化,心脏震颤
二尖瓣和主动...,猝死
二尖瓣和主动...,肺部感染
恶性萎缩性丘疹病,鳞屑
恶性萎缩性丘疹病,丘疹
二度房室传导阻滞,疲乏
二度房室传导阻滞,脑缺血
二尖瓣、主动...,颈静脉怒张
二尖瓣、主动...,疲劳
二尖瓣闭锁不全,心瓣膜病变
二尖瓣闭锁不全,颈静脉怒张
妇产科静脉血栓病,原发性痛经
妇产科静脉血栓病,产褥感染
房室结折返性...,心动过速
房室结折返性...,乏力
腹主动脉缩窄,低血压
腹主动脉缩窄,下肢血压偏低
放射性心包炎,心电图异常
放射性心包炎,心包积液
放射性心脏损害,传导阻滞
放射性心脏损害,心电图异常
非阵发性窦性...,头晕
非阵发性窦性...,紧张
非阵发性交接...,心动过速
非阵发性交接...,频发房性早搏
肥胖性心肌病,腹水
肥胖性心肌病,心力衰竭
肺动脉高压,劳力性呼吸困难
肺动脉高压,胸痛
肺血管炎,呼吸困难
肺血管炎,腹痛
房室交接区性...,胸闷
房室交接区性...,乏力
非特异性系统...,咯血
非特异性系统...,低氧血症
过敏性血管炎,过敏性血管水肿
过敏性血管炎,丘疹
冠状动脉瘤,高热
冠状动脉瘤,手足脱皮
高动力性循环,乏力
高动力性循环,气急
高度房室传导阻滞,疲乏
高度房室传导阻滞,头昏
冠状动脉粥样...,乏力
冠状动脉粥样...,猝死
冠状动脉异常...,昏迷
冠状动脉异常...,猝死
高血压性心肌病,呼吸困难
高血压性心肌病,心力衰竭
冠心病,心血管堵塞
冠心病,乏力
获得性免疫缺...,乏力
获得性免疫缺...,HIV感染
混合型慢性高原病,疲乏
混合型慢性高原病,食欲减退
颈动脉狭窄,昏迷
颈动脉狭窄,失眠
继发性高血压,血压高
继发性高血压,头晕
急性右侧心力衰竭,心力衰竭
急性右侧心力衰竭,循环衰竭
甲状腺功能减...,心动过缓
甲状腺功能减...,心悸
结核性心包炎,心动过速
结核性心包炎,呼吸困难
家族性混合型...,血脂异常
家族性混合型...,糖尿
急性特发性心包炎,胸痛
急性特发性心包炎,无力
颈动脉盗血综合征,四肢麻木
颈动脉盗血综合征,对侧肢体偏瘫
急性肺源性心脏病,烦躁不安
急性肺源性心脏病,呼吸困难
急性左侧心力衰竭,呼吸困难
急性左侧心力衰竭,心脏排血受阻
加速性房性逸搏心律,胸闷
加速性房性逸搏心律,心率增快
扩张型心肌病,乏力
扩张型心肌病,呼吸困难
克山病,恶心
克山病,面色灰暗
老年人高血压,乏力
老年人高血压,无力
老年人心脏猝死,猝死
老年人心脏猝死,心脏骤停
老年人病态窦...,乏力
老年人病态窦...,心动过缓
老年人血管性痴呆,痴呆
老年人血管性痴呆,步态异常
老年静脉血栓症,小腿发胀
老年静脉血栓症,静脉曲张
老年人肺栓塞,呼吸困难
老年人肺栓塞,胸痛
老年人高脂血症,健忘
老年人高脂血症,耳鸣
老年人甲亢性心脏病,消瘦
老年人甲亢性心脏病,甲状腺肿大
老年人不稳定...,心绞痛
老年人不稳定...,猝死
老年人腹主动脉瘤,精索静脉曲张
老年人腹主动脉瘤,腹部不适
老年人肺心病,呼吸困难
老年人肺心病,意识模糊
慢性心功能不全,呼吸困难
慢性心功能不全,哮鸣音
马方综合征,拇指征
马方综合征,震颤
慢性自律性房...,心动过速
慢性自律性房...,收缩期杂音
慢性肺源性心脏病,心律失常
慢性肺源性心脏病,喘息
慢性心包炎,乏力
慢性心包炎,端坐呼吸
慢性心力衰竭,呼吸困难
慢性心力衰竭,疲乏
梅毒性心血管病,剧烈疼痛
梅毒性心血管病,胸痛
尿毒症性心包炎,心力衰竭
尿毒症性心包炎,心包炎
颞动脉炎,视力障碍
颞动脉炎,耳聋
难治性心力衰竭,疲乏
难治性心力衰竭,舒张期奔马律
尿毒症性心肌病,心律失常
尿毒症性心肌病,心力衰竭
全身性特发性...,毛细血管扩张症
全身性特发性...,充血
缺血性心肌病,心脏结构异常
缺血性心肌病,心肌营养障碍
起搏器综合征,传导阻滞
起搏器综合征,低血压
青年心肌梗死,心肌梗死
青年心肌梗死,猝死
缺血性多形性...,胸痛
缺血性多形性...,猝死
乳头肌功能不全,气短
乳头肌功能不全,心悸
妊娠高血压疾病,妊娠期高血压
妊娠高血压疾病,抽搐
妊娠性心肌梗死,心绞痛
妊娠性心肌梗死,心肌梗死
三高症,多尿
三高症,多饮
室性逸搏及室...,无力
室性逸搏及室...,头昏
手足发绀症,手与手指胀满感
手足发绀症,手脚冰凉
三尖瓣关闭不全,收缩期杂音
三尖瓣关闭不全,心瓣膜病变
肾实质性高血压,顽固性高血压
肾实质性高血压,高尿酸血症
升主动脉瘤,剧烈疼痛
升主动脉瘤,主动脉和肺动脉影偏小
双向性室性心动过速,心动过速
双向性室性心动过速,晕厥
双分支阻滞,猝死
双分支阻滞,晕厥
双侧束支传导阻滞,头晕
双侧束支传导阻滞,胸闷
束支折返性室...,频发房性早搏
束支折返性室...,黑蒙
特发性心室颤动,Q-T间期延长
特发性心室颤动,猝死
痛风性心肌病,痛风结节
痛风性心肌病,心肌肥厚
糖尿病心肌病,心动过速
糖尿病心肌病,心力衰竭
特发性室性心动过速,血流动力学障碍
特发性室性心动过速,心悸
特异性心肌病,心悸
特异性心肌病,心律失常
无痛性心肌梗死,腹痛
无痛性心肌梗死,心力衰竭
完全性房室传导阻滞,心房对心室收缩
完全性房室传导阻滞,心动过缓
稳定型心绞痛,内脏痛
稳定型心绞痛,胸痛
无症状型心肌缺血,睡觉时心跳加快
无症状型心肌缺血,心肌梗死
完全性大动脉转位,上半身代偿性多汗症
完全性大动脉转位,出生后即有持续青紫
心血管疾病伴...,心绞痛
心血管疾病伴...,心悸
心内膜炎,疲乏
心内膜炎,食欲减退
心房扑动,心悸
心房扑动,心绞痛
细菌性心内膜炎,感染性发热
细菌性心内膜炎,心脏杂音
心包炎,发热伴咳嗽
心包炎,咯
心包炎,腹水
心脏瓣膜病,劳力性呼吸困难
心脏瓣膜病,小指半月甲呈粉红色
心包囊肿与心包憩室,气短
心包囊肿与心包憩室,胸痛
细菌性心包炎,心动过速
细菌性心包炎,心包纤维增厚
X综合征,不稳定性心绞痛
X综合征,焦虑
心房内传导阻滞,气短
心房内传导阻滞,心慌气短
原发性直立性低血压,直立性低血压晕厥
原发性直立性低血压,低血压
一度房室传导阻滞,哭泣晕厥
一度房室传导阻滞,心电图异常
右心房与下腔...,腹痛
右心房与下腔...,心慌
原发性肺动脉高压,疲乏
原发性肺动脉高压,呼吸困难
右室心肌梗死,心肌坏死广泛
右室心肌梗死,低血压
原发性心脏横...,呼吸困难
原发性心脏横...,肝脾肿大
药物性心肌病,去首高血压
药物性心肌病,心肌冬眠现象
预激综合征,胸闷
预激综合征,急性呼吸困难
永存动脉干,呼吸困难
永存动脉干,红细胞增多
亚急性感染性...,指或趾甲下裂片状出血
亚急性感染性...,弛张热
原发性高血压,颅内高压
原发性高血压,多梦
左束支传导阻滞,左心室肥厚
左束支传导阻滞,心绞痛
早期复极综合征,疲劳
早期复极综合征,电生理异常
左前分支传导阻滞,传导阻滞
左前分支传导阻滞,胸痛伴胸闷
左前分支传导阻滞,心悸
周围动脉栓塞,皮肤苍白
周围动脉栓塞,大动脉供血障碍
致心律失常性...,右心衰竭
致心律失常性...,心律失常
直立性低血压,低血压
直立性低血压,心慌
肿瘤性心包炎,颈静脉怒张
肿瘤性心包炎,血性渗液
自律性房性心动过速,温醒现象
自律性房性心动过速,心动过速
左后分支传导阻滞,抽搐
左后分支传导阻滞,传导阻滞
左束支中隔支...,心悸
主动脉瓣闭锁不全,心悸
主动脉瓣闭锁不全,卵圆孔闭合不全
左心房心律,胸闷
左心房心律,出汗异常
血毒,心慌
血毒,头晕
血稠,头晕
血稠,呼吸困难
血小板减少性紫癜,尿胆红素阴性
血小板减少性紫癜,皮肤黏膜紫斑
血瘀体质,剧烈疼痛
血瘀体质,瘀血性痛经
血液病,反复感染
血液病,齿龈出血
低钙血症,睡觉时小腿抽筋
低钙血症,骨软化
溶血性黄疸,皮肤呈黄绿或绿褐色
溶血性黄疸,血红蛋白尿
营养性贫血,口唇苍白
营养性贫血,面色苍白
老年人原发性...,红细胞增多
老年人原发性...,鼻出血
小细胞低色素性贫血,红细胞偏低
小细胞低色素性贫血,晕厥
老年人多发性骨髓瘤,乏力
老年人多发性骨髓瘤,骨质破坏
血栓形成,呼吸困难
血栓形成,动脉粥样硬化
α-贮存池病,血小板减少
α-贮存池病,刷牙出血
白细胞减少症,白细胞减少
白细胞减少症,疲乏
B链球菌群感染,肺部感染
B链球菌群感染,脓肿
白细胞葡萄糖...,真菌感染
白细胞葡萄糖...,肉芽肿
δ-贮存池病,鼻出血
δ-贮存池病,牙龈出血
不稳定血红蛋白病,发绀
不稳定血红蛋白病,溶血性贫血
播散性血管内凝血,血管内凝血
播散性血管内凝血,出血倾向
丙酮酸激酶缺乏症,红细胞增多
丙酮酸激酶缺乏症,溶血性贫血
闭塞性动脉硬化,肌肉痉挛性疼痛
闭塞性动脉硬化,乏力
白血病肾损害,慢性肾功能不全
白血病肾损害,尿路结石
白血病伴发的...,意识障碍
白血病伴发的...,人格改变
暴发性紫癜,瘀斑
暴发性紫癜,休克
白血病性咽峡炎,低热
白血病性咽峡炎,继发感染
Castle...,角膜炎
Castle...,肝脾肿大
传染性淋巴细...,颈部淋巴结肿大
传染性淋巴细...,咽痛
成人型慢性粒...,淋巴结肿大
成人型慢性粒...,肝脏肿大
成人T细胞白血病,腹水
成人T细胞白血病,皮肤浸润
出血败血性巴...,骨膜炎
出血败血性巴...,生长缓慢
出血性疾病,腹痛
出血性疾病,出血倾向
C5功能不全综合征,腹泻
C5功能不全综合征,消瘦
创伤性心源性...,细菌性心内膜炎
创伤性心源性...,缺铁性贫血
纯红细胞再生障碍,乏力
纯红细胞再生障碍,头晕
充血性脾肿大,消化不良
充血性脾肿大,血小板减少
蚕豆病,腹痛
蚕豆病,蛋白尿
单纯红细胞再...,全血细胞减少
单纯红细胞再...,溶血性贫血
大颗粒淋巴细...,持续性发热
大颗粒淋巴细...,夜间盗汗
低增生性急性白血病,气短
低增生性急性白血病,心悸
窦性组织细胞...,淋巴结肿大
窦性组织细胞...,组织细胞增生
淀粉样变性,传导阻滞
淀粉样变性,淀粉样变性
地霉菌病,腹泻
地霉菌病,念珠菌感染
单核细胞白血病,齿龈增生
单核细胞白血病,牙龈出血
多发性骨髓瘤,穿凿样改变颅骨破坏
多发性骨髓瘤,弥漫性骨质疏松
地中海贫血,骨质疏松
地中海贫血,无力
低钙血症和低镁血症,谵妄
低钙血症和低镁血症,肌肉跳动
DF-2败血...,斑丘疹
DF-2败血...,恶心
恶性组织细胞病,便血
恶性组织细胞病,衰老加快
恶性淋巴瘤,淋巴管破裂
恶性淋巴瘤,乏力
反应性浆细胞增多症,淀粉样变性
反应性浆细胞增多症,头晕
肥大细胞白血病,淋巴结肿大
肥大细胞白血病,腹痛
肺嗜酸性粒细...,喘息
肺嗜酸性粒细...,气急
风湿病性贫血,乏力
风湿病性贫血,心悸
反应性组织细...,高热
反应性组织细...,低蛋白血症
骨髓病性贫血,出血倾向
骨髓病性贫血,肝脾肿大
高免疫球蛋白...,脓疱
高免疫球蛋白...,瘙痒
骨髓痨性贫血,脾肿大
骨髓痨性贫血,疲劳
感染性血小板...,血小板减少性紫癜
感染性血小板...,皮肤黏膜出血
杆菌性上皮样...,骨膜反应
杆菌性上皮样...,HIV感染
高原红细胞增多症,乏力
高原红细胞增多症,气短
感染性疾病所致贫血,肝脾肿大
感染性疾病所致贫血,蛋白尿
肝素诱导性血...,血小板减少
肝素诱导性血...,血管内凝血
过敏性紫癜肾炎,皮肤紫癜
过敏性紫癜肾炎,斑丘疹
肝脏疾病所致贫血,黄疸
肝脏疾病所致贫血,胆汁性肝硬化
高温引起的溶...,褐色尿
高温引起的溶...,黄疸
骨髓-胰腺综合征,肝功能衰竭
骨髓-胰腺综合征,乳酸蓄积过多
获得性血小板...,面色苍白
获得性血小板...,皮肤紫癜
红细胞生成性卟啉病,畏光
红细胞生成性卟啉病,结痂
获得性循环抗...,鼻出血
获得性循环抗...,关节肿胀
获得性维生素...,出血倾向
获得性维生素...,鼻出血
混合型卟啉病,腹痛
混合型卟啉病,皮肤轻度糜烂
坏死性结节病...,胸痛
坏死性结节病...,结节
红细胞生成性...,瘙痒
红细胞生成性...,血疱
海绵状血管瘤...,血小板减少
海绵状血管瘤...,鼻出血
霍奇金病,食欲减退
霍奇金病,盗汗
霍奇金淋巴瘤,淋巴液流出
霍奇金淋巴瘤,淋巴结肿大
获得性循坏抗...,反复出血
获得性循坏抗...,出血倾向
获得性血友病,吞咽困难
获得性血友病,颅内出血
急性粒细胞性白血病,持续性发热
急性粒细胞性白血病,皮肤黏膜出血
继发性白血病,高热
继发性白血病,乏力
继发性皮肤滤...,结节
继发性皮肤滤...,鳞屑
急性间歇性卟啉病,吞咽困难
急性间歇性卟啉病,腹痛
浆细胞白血病,意识障碍
浆细胞白血病,淋巴结肿大
继发性红细胞增多症,乏力
继发性红细胞增多症,红细胞增多
急性淋巴细胞白血病,鼻出血
急性淋巴细胞白血病,脾肿大
继发性血小板增多症,动脉粥样硬化
继发性血小板增多症,血小板增多
吉特林综合征,反复感染
吉特林综合征,皮肤软组织感染
继发于严重肝...,红细胞增多
继发于严重肝...,黄疸
家族性红细胞增多症,易激动
家族性红细胞增多症,头晕
荚膜组织胞浆菌病,高热
荚膜组织胞浆菌病,盗汗
抗活化的蛋白C症,静脉血栓
口形红细胞增多症,红细胞增多
口形红细胞增多症,黄疸
溃疡分枝杆菌感染,结节
溃疡分枝杆菌感染,皮下结节
堪萨斯分枝杆菌感染,水肿
堪萨斯分枝杆菌感染,结节
老年人霍奇金淋巴瘤,消瘦
老年人霍奇金淋巴瘤,乏力
老年人白细胞...,乏力
老年人白细胞...,无力
绿脓假单胞菌属感染,乏力
绿脓假单胞菌属感染,瘙痒
老年人慢性疾...,乏力
老年人慢性疾...,休克
老年性紫癜,皮肤紫癜
老年性紫癜,紫癜
镰状细胞性肾病,肾损害
镰状细胞性肾病,剧痛
老烂腿,小腿溃疡
老烂腿,足部坏疽
镰状细胞贫血,指(趾)骨梗死
镰状细胞贫血,高尿酸血症
老年人慢性粒...,乏力
老年人慢性粒...,头晕
老年人再生障...,内脏出血
老年人再生障...,衰老加快
慢性疾病的贫血,粒细胞减少
慢性疾病的贫血,头晕
慢性髓细胞白血病,白细胞增多
慢性髓细胞白血病,骨痛
毛细胞白血病,淋巴结肿大
毛细胞白血病,低热
毛霉病,呼吸困难
毛霉病,昏迷
毛细血管扩张...,瘙痒
毛细血管扩张...,大腿毛细血管明显
慢性酒中毒,酒悖
慢性酒中毒,焦虑
梅勒尼坏疽,水肿
梅勒尼坏疽,毒血症
毛孢子菌病,呼吸困难
毛孢子菌病,脑膜炎
嘧啶5′-核...,智力减低
嘧啶5′-核...,溶血性贫血
慢性肾性贫血,气短
慢性肾性贫血,肾功能衰竭
马尔尼菲青霉病,脓肿
马尔尼菲青霉病,心包炎
慢性淋巴细胞白血病,皮肤瘙痒
慢性淋巴细胞白血病,皮肤浸润
尼兹诺夫综合征,念珠菌感染
尼兹诺夫综合征,败血症
脑膜炎球菌血症,败血症
脑膜炎球菌血症,斑丘疹
脓毒症和菌血症,弛张热
脓毒症和菌血症,低血压
贫血,疲乏
贫血,鼻子颜色苍白
皮下脂膜炎性...,消瘦
皮下脂膜炎性...,乏力
皮肤淋巴肉芽肿病,结节
皮肤淋巴肉芽肿病,剥脱性皮炎
皮肤白血病,结节
皮肤白血病,丘疹
葡萄糖磷酸异...,黄疸
葡萄糖磷酸异...,水肿
贫血伴发的精神障碍,头昏
贫血伴发的精神障碍,意识障碍
佩吉特病样网...,结节
葡萄糖-6-...,头晕
葡萄糖-6-...,少尿
脾功能亢进症,门脉高压
脾功能亢进症,红细胞增多
皮炎芽生菌,胸腔积液
皮炎芽生菌,皮肤肉芽肿
缺铁性贫血,食指指甲凹陷
缺铁性贫血,指甲翘起
铅中毒引起的...,恶心
铅中毒引起的...,乏力
青霉病,消瘦
青霉病,真菌感染
轻链病与轻链沉积病,出血倾向
轻链病与轻链沉积病,骨质破坏
溶血过度所致贫血,乏力
溶血过度所致贫血,黄疸
溶血性贫血,高热
溶血性贫血,红细胞畸形
溶血尿毒症综合征,急性溶血性尿毒综合征
溶血尿毒症综合征,血尿
Rh血型不合溶血病,胸腔积液
Rh血型不合溶血病,免疫性溶血
肉芽肿性松弛皮肤,环状肉芽肿
肉芽肿性松弛皮肤,颈部皱纹多
输血后血小板...,呼吸困难
输血后血小板...,畏寒
伤口肉毒症,呼吸困难
伤口肉毒症,上睑下垂
髓单核细胞白血病,齿龈出血
髓单核细胞白血病,结节
嗜碱性粒细胞增多症,全身弥漫性潮红
嗜碱性粒细胞增多症,喘息
砷化氢引起的...,褐色尿
砷化氢引起的...,轻度中毒
神经系统结节病,肌痛
神经系统结节病,痴呆
嗜酸粒细胞增多症,剥脱性皮炎
嗜酸粒细胞增多症,疱疹
嗜酸性粒细胞白血病,淋巴结肿大
嗜酸性粒细胞白血病,嗜酸细胞增加
松毛虫性骨关节炎,肌肉萎缩
松毛虫性骨关节炎,关节畸形
嗜碱性粒细胞白血病,盗汗
嗜碱性粒细胞白血病,乏力
嗜酸性细胞增多症,结节
嗜酸性细胞增多症,乏力
塞泽里综合征,鳞屑
塞泽里综合征,继发感染
特发性高嗜酸...,胸痛
特发性高嗜酸...,皮肤瘙痒
特发性血小板...,鼻出血
特发性血小板...,瘀斑
铁利用性贫血,营养不良
铁利用性贫血,皮肤干燥
同种免疫性新...,血小板减少
同种免疫性新...,颅内出血
特发性迟发性...,恶性贫血
特发性迟发性...,反复感染
特发性嗜酸性...,肾损害
特发性嗜酸性...,嗜酸性粒细胞增多
铜中毒引起的...,尿色酱红或呈酱油色
铜中毒引起的...,皮肤呈浅黄或深金黄色
痛性青紫综合征,恶心
痛性青紫综合征,剧痛
无胆色素尿性...,高热
无胆色素尿性...,恶心
维生素K缺乏病,脂溶性维生素缺乏
维生素K缺乏病,颅内压增高
温抗体型自身...,腹泻
温抗体型自身...,高热
维斯科特-奥...,腹泻
维斯科特-奥...,疱疹
微血管病性溶...,红细胞寿命缩短
微血管病性溶...,皮肤黏膜出血
蜈蚣蜇伤,剧痛
蜈蚣蜇伤,发炎
小儿白血病,齿龈增生
小儿白血病,淋巴结肿大
血红蛋白E病,肝脾肿大
血清病和血清...,风团
