disease_name,department_name
老年人肥胖症,内分泌科
老年人甲状腺...,内科
老年人甲状腺...,内分泌科
老年人痛风,内科
老年人痛风,内分泌科
老年人尿崩症,内科
老年人尿崩症,内分泌科
老年人低血糖昏迷,内科
老年人低血糖昏迷,内分泌科
雷凡斯坦综合征,内科
雷凡斯坦综合征,内分泌科
类固醇肌病,内科
类固醇肌病,内分泌科
类脂质蛋白沉积症,内科
类脂质蛋白沉积症,内分泌科
老年人糖尿病...,内科
老年人糖尿病...,内分泌科
淋巴细胞性垂体炎,内科
淋巴细胞性垂体炎,内分泌科
泌乳素瘤,内科
泌乳素瘤,内分泌科
慢性纤维性甲状腺炎,内科
慢性纤维性甲状腺炎,内分泌科
慢性淋巴细胞...,内科
慢性淋巴细胞...,内分泌科
慢性自身免疫...,内科
慢性自身免疫...,内分泌科
慢性淋巴结炎,内科
慢性淋巴结炎,内分泌科
慢性肾上腺皮...,内科
慢性肾上腺皮...,内分泌科
女性性早熟,内科
女性性早熟,内分泌科
纳尔逊综合征,内科
纳尔逊综合征,内分泌科
内分泌功能亢进,内科
内分泌功能亢进,内分泌科
内分泌性高血压,内科
内分泌性高血压,内分泌科
男性特纳综合征,内科
男性特纳综合征,内分泌科
男性性早熟,内科
男性性早熟,内分泌科
女性的青春期延迟,内科
女性的青春期延迟,内分泌科
内分泌性肌病,内科
内分泌性肌病,内分泌科
粘多糖代谢障碍,内科
粘多糖代谢障碍,内分泌科
内分泌失调,内科
内分泌失调,内分泌科
男性青春期发育延迟,内科
男性青春期发育延迟,内分泌科
青春期发育迟缓,内科
青春期发育迟缓,内分泌科
全身脂肪代谢障碍,内科
全身脂肪代谢障碍,内分泌科
醛固酮缺乏症,内科
醛固酮缺乏症,内分泌科
全身黏液性水肿,内科
全身黏液性水肿,内分泌科
青年人中的成...,内科
青年人中的成...,内分泌科
妊娠期甲状腺...,内科
妊娠期甲状腺...,内分泌科
乳溢,内科
乳溢,内分泌科
生长激素缺乏症,内科
生长激素缺乏症,内分泌科
双侧先天性肾...,内科
双侧先天性肾...,内分泌科
四肢淋巴水肿,内科
四肢淋巴水肿,内分泌科
肾上腺髓质增生,内科
肾上腺髓质增生,内分泌科
肾性糖尿,内科
肾性糖尿,内分泌科
肾上腺意外瘤,内科
肾上腺意外瘤,内分泌科
嗜铬细胞瘤,内科
嗜铬细胞瘤,内分泌科
肾上腺危象,内科
肾上腺危象,内分泌科
肾上腺皮质功...,内科
肾上腺皮质功...,内分泌科
松果体瘤,内科
松果体瘤,内分泌科
糖原累积病,内科
糖原累积病,内分泌科
糖原贮积病Ⅰ型,内科
糖原贮积病Ⅰ型,内分泌科
痛风和高尿酸血症,内科
痛风和高尿酸血症,内分泌科
糖尿病乳酸性酸中毒,内科
糖尿病乳酸性酸中毒,内分泌科
特发性低促性...,内科
特发性低促性...,内分泌科
糖尿病性视网膜病变,内科
糖尿病性视网膜病变,内分泌科
糖原贮积病Ⅱ型,内科
糖原贮积病Ⅱ型,内分泌科
糖原贮积病Ⅴ型,内科
糖原贮积病Ⅴ型,内分泌科
糖代谢异常伴...,内科
糖代谢异常伴...,内分泌科
糖原累积症,内科
糖原累积症,内分泌科
糖尿病心脏病,内科
糖尿病心脏病,内分泌科
无痛性甲状腺炎,内科
无痛性甲状腺炎,内分泌科
无功能性甲状...,内科
无功能性甲状...,内分泌科
无功能垂体腺瘤,内科
无功能垂体腺瘤,内分泌科
席汉氏综合症,内科
席汉氏综合症,内分泌科
希恩综合征,内科
希恩综合征,内分泌科
下丘脑多汗症,内科
下丘脑多汗症,内分泌科
下丘脑疾病,内科
下丘脑疾病,内分泌科
性早熟,内科
性早熟,内分泌科
下丘脑综合征,内科
下丘脑综合征,内分泌科
小儿阿姆斯特...,内科
小儿阿姆斯特...,内分泌科
血脂异常,内科
血脂异常,内分泌科
原发性甲状旁...,内科
原发性甲状旁...,内分泌科
亚临床甲状腺...,内科
亚临床甲状腺...,内分泌科
异位ACTH综合征,内科
异位ACTH综合征,内分泌科
原发性肾上腺...,内科
原发性肾上腺...,内分泌科
原发性系统性...,内科
原发性系统性...,内分泌科
亚临床型克汀病,内科
亚临床型克汀病,内分泌科
异源内分泌综合征,内科
异源内分泌综合征,内分泌科
胰岛素抵抗与...,内科
胰岛素抵抗与...,内分泌科
胰岛功能性β细胞瘤,内科
胰岛功能性β细胞瘤,内分泌科
溢乳闭经综合征,内科
溢乳闭经综合征,内分泌科
侏儒症,内科
侏儒症,内分泌科
自身免疫性甲...,内科
自身免疫性甲...,内分泌科
致密性骨发育障碍,内科
致密性骨发育障碍,内分泌科
脂性渐进性坏死,内科
脂性渐进性坏死,内分泌科
早熟性儿童乳...,内科
早熟性儿童乳...,内分泌科
粘多糖沉积病,内科
粘多糖沉积病,内分泌科
中老年男子部...,内科
中老年男子部...,内分泌科
自主性高功能...,内科
自主性高功能...,内分泌科
脂肪营养不良,内科
脂肪营养不良,内分泌科
神经性头痛,内科
神经性头痛,神经内科
脑炎,内科
脑炎,神经内科
神经性耳鸣,内科
神经性耳鸣,神经内科
眩晕症,内科
眩晕症,神经内科
闭锁综合征,内科
闭锁综合征,神经内科
缺血性脑卒中,内科
缺血性脑卒中,神经内科
肌肉痉挛,内科
肌肉痉挛,神经内科
交感神经型颈椎病,内科
交感神经型颈椎病,神经内科
神经炎,内科
神经炎,神经内科
心脑血管疾病,内科
心脑血管疾病,神经内科
脑血管痉挛,内科
脑血管痉挛,神经内科
股神经痛,内科
股神经痛,神经内科
癌性神经肌病,内科
癌性神经肌病,神经内科
阿尔茨海默病,内科
阿尔茨海默病,神经内科
阿尔采末病,内科
阿尔采末病,神经内科
不随意运动,内科
不随意运动,神经内科
臂丛神经痛,内科
臂丛神经痛,神经内科
病毒性脑膜炎,内科
病毒性脑膜炎,神经内科
宾斯旺格病,内科
宾斯旺格病,神经内科
步态异常,内科
步态异常,神经内科
包涵体肌炎与...,内科
包涵体肌炎与...,神经内科
病理性REM睡眠,内科
病理性REM睡眠,神经内科
病理性神经损伤,内科
病理性神经损伤,神经内科
出血性脑中风,内科
出血性脑中风,神经内科
迟发性运动障碍,内科
迟发性运动障碍,神经内科
纯植物神经功能衰竭,内科
纯植物神经功能衰竭,神经内科
常染色体隐性...,内科
常染色体隐性...,神经内科
痴呆,内科
痴呆,神经内科
抽搐与惊厥,内科
抽搐与惊厥,神经内科
唇舌水肿及面...,内科
唇舌水肿及面...,神经内科
持续性植物状态,内科
持续性植物状态,神经内科
痴呆综合征,内科
痴呆综合征,神经内科
肠道革兰阴性...,内科
肠道革兰阴性...,神经内科
苍白球黑质红...,内科
苍白球黑质红...,神经内科
出血性脑梗死,内科
出血性脑梗死,神经内科
大脑萎缩,内科
大脑萎缩,神经内科
电脑病,内科
电脑病,神经内科
癫痫性精神障碍,内科
癫痫性精神障碍,神经内科
癫痫发作与癫...,内科
癫痫发作与癫...,神经内科
电击伤所致脊髓病,内科
电击伤所致脊髓病,神经内科
癫痫持续状态,内科
癫痫持续状态,神经内科
多系统萎缩,内科
多系统萎缩,神经内科
短暂性大脑缺...,内科
短暂性大脑缺...,神经内科
多灶性运动神经病,内科
多灶性运动神经病,神经内科
单发脑梗死性痴呆,内科
单发脑梗死性痴呆,神经内科
多发脑梗死性痴呆,内科
多发脑梗死性痴呆,神经内科
多发性硬化,内科
多发性硬化,神经内科
耳源性脑脓肿,内科
耳源性脑脓肿,神经内科
额颞痴呆,内科
额颞痴呆,神经内科
腓骨肌萎缩症,内科
腓骨肌萎缩症,神经内科
反射性晕厥,内科
反射性晕厥,神经内科
分水岭区脑梗死,内科
分水岭区脑梗死,神经内科
Friedr...,内科
Friedr...,神经内科
肺炎球菌脑膜炎,内科
肺炎球菌脑膜炎,神经内科
腹型癫痫综合征,内科
腹型癫痫综合征,神经内科
肺性脑病,内科
肺性脑病,神经内科
腓总神经损害,内科
腓总神经损害,神经内科
放射性脊髓病,内科
放射性脊髓病,神经内科
副肿瘤性脊髓病,内科
副肿瘤性脊髓病,神经内科
腹型偏头痛综合征,内科
腹型偏头痛综合征,神经内科
复发性无菌性脑膜炎,内科
复发性无菌性脑膜炎,神经内科
脊髓梗死,内科
脊髓梗死,神经内科
股外侧皮神经炎,内科
股外侧皮神经炎,神经内科
橄榄体脑桥小脑萎缩,内科
橄榄体脑桥小脑萎缩,神经内科
工业毒物中毒...,内科
工业毒物中毒...,神经内科
股神经损伤,内科
股神经损伤,神经内科
高血压脑病,内科
高血压脑病,神经内科
格斯特曼综合征,内科
格斯特曼综合征,神经内科
共济失调,内科
共济失调,神经内科
钩端螺旋体病...,内科
钩端螺旋体病...,神经内科
肝豆状核变性,内科
肝豆状核变性,神经内科
格林－巴利综合征,内科
格林－巴利综合征,神经内科
昏迷,内科
昏迷,神经内科
昏厥,内科
昏厥,神经内科
红斑性肢痛症,内科
红斑性肢痛症,神经内科
亨廷顿病,内科
亨廷顿病,神经内科
亨廷顿病性痴呆,内科
亨廷顿病性痴呆,神经内科
忽略症,内科
忽略症,神经内科
喉上神经损伤,内科
喉上神经损伤,神经内科
混合型脑瘫,内科
混合型脑瘫,神经内科
脊髓损伤,内科
脊髓损伤,神经内科
脊髓炎,内科
脊髓炎,神经内科
肌肉萎缩,内科
肌肉萎缩,神经内科
吉兰-巴雷综合征,内科
吉兰-巴雷综合征,神经内科
巨脑回畸形,内科
巨脑回畸形,神经内科
痉挛性脑瘫,内科
痉挛性脑瘫,神经内科
颈内动脉海绵窦瘘,内科
颈内动脉海绵窦瘘,神经内科
截瘫,内科
截瘫,神经内科
急性全自主神...,内科
急性全自主神...,神经内科
戒酒综合征,内科
戒酒综合征,神经内科
克罗伊茨费尔...,内科
克罗伊茨费尔...,神经内科
克拉伯病,内科
克拉伯病,神经内科
老年人重症肌无力,内科
老年人重症肌无力,神经内科
老年人肺性脑病,内科
老年人肺性脑病,神经内科
老年人脊髓亚...,内科
老年人脊髓亚...,神经内科
老年人脊髓压迫症,内科
老年人脊髓压迫症,神经内科
淋巴细胞脉络...,内科
淋巴细胞脉络...,神经内科
颅内低压综合征,内科
颅内低压综合征,神经内科
颅骨骨髓炎,内科
颅骨骨髓炎,神经内科
颅内低压性头痛,内科
颅内低压性头痛,神经内科
赖氏综合征,内科
赖氏综合征,神经内科
颅内静脉窦血栓形成,内科
颅内静脉窦血栓形成,神经内科
路易体痴呆,内科
路易体痴呆,神经内科
良性颅内高压症,内科
良性颅内高压症,神经内科
慢性疲劳综合症,内科
慢性疲劳综合症,神经内科
麻痹性臂丛神经炎,内科
麻痹性臂丛神经炎,神经内科
Machad...,内科
Machad...,神经内科
面瘫,内科
面瘫,神经内科
面肌瘫痪,内科
面肌瘫痪,神经内科
迷走神经损伤,内科
迷走神经损伤,神经内科
面部偏侧萎缩,内科
面部偏侧萎缩,神经内科
毛细血管扩张...,内科
毛细血管扩张...,神经内科
麻风性周围神经病,内科
麻风性周围神经病,神经内科
麻痹性痴呆,内科
麻痹性痴呆,神经内科
面神经瘤,内科
面神经瘤,神经内科
面肌痉挛,内科
面肌痉挛,神经内科
脑梗死,内科
脑梗死,神经内科
脑血管病,内科
脑血管病,神经内科
脑炎后遗症,内科
脑炎后遗症,神经内科
脑血管硬化,内科
脑血管硬化,神经内科
女性癫痫,内科
女性癫痫,神经内科
脑病,内科
脑病,神经内科
脑血管畸形,内科
脑血管畸形,神经内科
脑干梗塞,内科
脑干梗塞,神经内科
脑脓肿,内科
脑脓肿,神经内科
脑动脉盗血综合征,内科
脑动脉盗血综合征,神经内科
偏瘫,内科
偏瘫,神经内科
偏头痛,内科
偏头痛,神经内科
帕金森病,内科
帕金森病,神经内科
POEMS综合征,内科
POEMS综合征,神经内科
皮克病,内科
皮克病,神经内科
胼胝体进行性变性,内科
胼胝体进行性变性,神经内科
Pick病和...,内科
Pick病和...,神经内科
皮层性多汗症,内科
皮层性多汗症,神经内科
佩梅病,内科
佩梅病,神经内科
腔隙性脑梗死,内科
腔隙性脑梗死,神经内科
前庭神经元炎,内科
前庭神经元炎,神经内科
全面性发作,内科
全面性发作,神经内科
强直性肌营养不良症,内科
强直性肌营养不良症,神经内科
青少年癫痫,内科
青少年癫痫,神经内科
强直型脑瘫,内科
强直型脑瘫,神经内科
躯体感觉障碍,内科
躯体感觉障碍,神经内科
青年上肢远端肌萎缩,内科
青年上肢远端肌萎缩,神经内科
全植物神经功能不全,内科
全植物神经功能不全,神经内科
桡神经麻痹,内科
桡神经麻痹,神经内科
热带痉挛性轻截瘫,内科
热带痉挛性轻截瘫,神经内科
神经性耳聋,内科
神经性耳聋,神经内科
失语症,内科
失语症,神经内科
髓性多汗症,内科
髓性多汗症,神经内科
舌下神经损伤,内科
舌下神经损伤,神经内科
神经系统遗传病,内科
神经系统遗传病,神经内科
神经系统的放...,内科
神经系统的放...,神经内科
Shy-Dr...,内科
Shy-Dr...,神经内科
神经衰弱,内科
神经衰弱,神经内科
视束病变,内科
视束病变,神经内科
铜绿色假单胞...,内科
铜绿色假单胞...,神经内科
特发性震颤,内科
特发性震颤,神经内科
脱髓鞘,内科
脱髓鞘,神经内科
特发性面神经瘫痪,内科
特发性面神经瘫痪,神经内科
特发性癫痫综合征,内科
特发性癫痫综合征,神经内科
痛性肥胖病,内科
痛性肥胖病,神经内科
投掷运动,内科
投掷运动,神经内科
糖尿病性周围神经病,内科
糖尿病性周围神经病,神经内科
瘫痪,内科
瘫痪,神经内科
糖尿病所致脊髓病,内科
糖尿病所致脊髓病,神经内科
头痛,内科
头痛,神经内科
糖尿病性神经病,内科
糖尿病性神经病,神经内科
维生素E缺乏神经病,内科
维生素E缺乏神经病,神经内科
韦尼克脑病,内科
韦尼克脑病,神经内科
萎缩侧索硬化,内科
萎缩侧索硬化,神经内科
纹状体黑质变性,内科
纹状体黑质变性,神经内科
